"GENE_SYMBOL","UL_mean","nonUL_mean","pancreaticMeans","sebumMeans","gliomaMeans"
"NAB1",122.049285714286,188.818790849673,1417.1,9.45,8.08089666666667
"NAB2",145.942857142857,124.849019607843,182.4,10.1283,9.09849666666667
"NACC2",351.369285714286,428.857843137255,329,10.4819,9.10214666666667
"NADK",96.5080952380952,105.897058823529,623.2,6.8023,8.9126
"NADSYN1",63.44,62.0950980392157,150.8,8.406,8.90616
"NAGA",133.508571428571,117.074509803922,1153.8,5.5158,9.22246666666667
"NAGK",575.672857142857,441.235294117647,122.4,9.3246,11.7329333333333
"NAGLU",114.977857142857,185.129411764706,268.9,8.8043,9.49603333333333
"NAGPA",74.7842857142857,105.794117647059,855.1,5.634,8.52175
"NAIP",76.7861904761905,69.0803921568627,113.275,3.5587,9.04495666666667
"NAMPT",143.56869047619,352.652614379085,1768.55,10.4112,12.2958333333333
"NANOG",62.7385714285714,37.9147058823529,106.5,3.2249,5.87361666666667
"NANS",184.510714285714,175.308823529412,654.5,10.8049,9.19510333333333
"NAP1L1",1485.9562585034,1244.72600373483,1247.1,11.8666,11.1589666666667
"NAP1L2",61.1642857142857,99.0588235294118,111.1,2.226,6.26161666666667
"NAP1L3",361.614285714286,300.858823529412,122.1,4.064,7.77151
"NAP1L4",143.063142857143,140.249411764706,677.7,7.6991,9.92610666666667
"NAPA",266.288571428571,251.233333333333,129.1,7.9768,10.1512333333333
"NAPG",164.315714285714,270.92091503268,1096.4,9.1325,10.2471
"NARFL",88.36,80.3882352941176,186.9,7.7383,7.9106
"NARS",1490.43428571429,1358.63529411765,2371.7,11.3189,12.1096333333333
"NARS2",213.615714285714,166.307843137255,780.5,8.5333,9.33071666666667
"NAT1",64.7428571428571,109.486274509804,192.05,9.4071,4.83324333333333
"NAT10",265.815714285714,255.533333333333,363.7,9.194,9.47816
"NAT2",32.4571428571429,19.5490196078431,106.3,5.634,4.79596666666667
"NAT6",31.14,40.2980392156863,119.8,7.3397,7.38894333333333
"NAT9",184.522857142857,167.511764705882,248,10.0327,8.65902666666667
"NAV3",44.1468095238095,42.1107189542484,128.2,5.7579,7.47478666666667
"NBEA",442.901428571429,298.724509803922,208.35,4.1633,8.31591
"NBL1",795.641428571429,577.658823529412,394.7,8.4394,8.80806
"NBN",227.888142857143,284.332450980392,156.1,7.7771,10.1197233333333
"NBR1",687.371071428571,871.901960784314,255.45,11.0796,10.9714666666667
"NCAM1",464.841734693877,214.15350140056,118.966666666667,4.0035,11.9659666666667
"NCAN",19.7257142857143,20.178431372549,119.8,3.757,9.95105666666667
"NCAPD2",82.2157142857143,88.2745098039216,6888.7,11.4422,9.92945
"NCAPD3",85.5614285714286,74.8666666666667,171.3,10.8361,9.2396
"NCAPG",22.9964285714286,14.2137254901961,12062.5,13.0201,8.90931
"NCAPG2",61.38,49.043137254902,1614.8,9.2544,9.19833666666667
"NCAPH",11.9071428571429,11.8686274509804,119.4,10.8346,8.71417666666667
"NCAPH2",65.4565,86.011862745098,220.4,7.5138,8.58620666666667
"NCBP1",48.3192857142857,43.9549019607843,3047.4,11.0025,10.5078666666667
"NCBP2",302.988571428571,252.604901960784,2321.8,10.6191,10.5333666666667
"NCDN",41.3364285714286,42.4490196078431,629.766666666667,8.0902,9.95827333333333
"NCF1",21.8857142857143,29.2137254901961,127,3.8075,7.07055333333333
"NCF2",40.4314285714286,62.1921568627451,234.1,7.6433,5.72755333333333
"NCF4",34.2835714285714,33.206862745098,154.333333333333,3.1484,6.43291
"NCK1",161.125357142857,261.363725490196,328.4,9.8533,9.77234666666667
"NCK2",390.047142857143,330.023529411765,948.2,7.45,11.0231
"NCKAP1",782.877857142857,913.933333333333,3220.85,10.7089,11.5023
"NCKAP1L",66.3640476190476,43.0666666666667,352.1,2.6756,5.90700333333333
"NCKIPSD",52.4645238095238,61.8058823529412,598.8,7.576,8.46078
"NCL",1446.21857142857,1538.76176470588,4460.3,10.9302,11.4249333333333
"NCLN",54.0942857142857,109.384640522876,214.9,8.0887,9.64543333333333
"NCOA1",335.181785714286,384.397549019608,205,6.3226,10.0502733333333
"NCOA3",103.626523809524,152.475294117647,570,10.2054,9.91178333333333
"NCOA4",1703.10785714286,1568.57941176471,6510.2,8.2747,9.95270333333333
"NCOA6",331.930714285714,356.089215686274,2929.7,10.658,9.61932333333333
"NCOR1",178.229571428571,171.691176470588,3669.8,6.9246,10.6961666666667
"NCR2",35.3561904761905,39.1457516339869,101.8,3.2657,7.15924666666667
"NCR3",14.3697619047619,14.8892156862745,109.6,4.4696,6.53871
"NCSTN",225.471428571429,163.692156862745,5056.2,12.0489,11.5285
"NDC80",104.815,79.3578431372549,3195.3,11.5591,7.63249333333333
"NDE1",96.6002857142857,121.654117647059,382,11.4086,10.4368133333333
"NDEL1",194.665714285714,223.689215686275,4010.2,8.2499,9.90652
"NDFIP1",546.146547619048,536.037581699346,1210.1,10.6999,10.8232666666667
"NDN",1409.03,1207.12941176471,332.4,3.1009,7.24283666666667
"NDOR1",321.954523809524,488.959477124183,111.7,10.1011,8.08561333333333
"NDP",289.805714285714,98.0627450980392,116.5,3.366,7.63553333333333
"NDRG3",262.877619047619,246.904575163399,3342.9,7.6681,11.0523
"NDST1",67.7547619047619,62.6545751633987,299.6,6.1095,10.9757
"NDST2",80.5471428571429,98.6509803921569,439.8,7.0833,9.12338
"NDST3",10.4557142857143,13.8,105.9,4.1213,4.28991666666667
"NDST4",16.2935714285714,15.328431372549,110.8,3.4544,4.12979333333333
"NDUFA1",2191.27,2504.12647058824,6831,12.8847,9.67906666666667
"NDUFA10",193.643357142857,206.627549019608,3585,9.1398,9.09993
"NDUFA13",1796.87428571429,1534.10196078431,1030.9,12.7389,8.86022
"NDUFA2",439.486904761905,450.669607843137,1235.1,13.3706,9.74999
"NDUFA3",1200.76857142857,1169.36666666667,11386.4,12.6397,11.08
"NDUFA4",3609.38285714286,4380.90784313725,1692.1,14.4311,10.0689366666667
"NDUFA5",457.806904761905,566.727777777778,149.1,8.6053,9.01568333333333
"NDUFA6",976.797142857143,828.869607843137,242.9,13.7031,11.3574333333333
"NDUFA7",285.438571428571,374.901960784314,712.9,13.0087,10.9380333333333
"NDUFA8",1507.13571428571,1438.67843137255,4685.1,14.5101,9.93326666666667
"NDUFA9",561.367857142857,454.91862745098,1764.6,10.7153,10.6686333333333
"NDUFAB1",1586.92142857143,1473.69019607843,18235.3,13.44,9.47547
"NDUFAF1",254.891428571429,291.088235294118,159.3,11.217,8.56185666666667
"NDUFB1",1010.64285714286,1237.62647058824,195.6,12.8688,7.90055
"NDUFB2",1594.38119047619,1728.28562091503,5662.3,13.9182,8.68087
"NDUFB3",668.262857142857,612.172549019608,4550.85,13.0575,7.63064666666667
"NDUFB5",781.611428571429,658.780392156863,9817.1,9.2462,11.4935333333333
"NDUFB6",686.474285714286,745.819607843137,363,12.3607,9.11762333333333
"NDUFB7",343.452857142857,298.8,2365.4,11.2258,9.73050666666667
"NDUFB8",1299.85333333333,1429.09607843137,6683.2,14.5458,10.9979333333333
"NDUFC1",1734.88571428571,1891.62156862745,3652.1,14.2189,9.71890333333333
"NDUFS1",214.596428571429,324.199215686274,203.6,12.831,10.7691333333333
"NDUFS2",689.25,626.613725490196,10095,10.4356,10.7178333333333
"NDUFS3",694.582857142857,454.639215686274,10846.7,12.2154,10.8984333333333
"NDUFS4",415.653571428571,408.291176470588,335,13.0836,9.72612
"NDUFS6",1130.32285714286,1144.19411764706,117.2,13.8514,9.21853
"NDUFS7",423.895714285714,638.138235294118,292.3,11.4483,9.08513
"NDUFV1",710.64,947.828431372549,1882.6,13.2051,10.3692666666667
"NDUFV2",861.864285714286,938.127450980392,5119.1,11.8326,10.6112
"NEB",13.935,15.0509803921569,136.1,3.1484,6.00117
"NEBL",26.1529047619048,32.9205882352941,287.5,3.8075,6.81190333333333
"NECAB2",22.7228571428571,13.9921568627451,118.7,3.6197,7.90928
"NECAP1",170.214285714286,144.958823529412,931.2,6.5758,10.9330333333333
"NECAP2",234.777857142857,240.214705882353,4961.1,10.5436,10.4675666666667
"NEDD4",108.537142857143,149.842156862745,400.4,6.7018,9.65744
"NEDD4L",124.250714285714,64.2406862745098,247.8,10.2655,9.03850666666667
"NEDD8",1192.96678571429,1320.18333333333,12687.05,14.8164,10.9160666666667
"NEDD9",64.7907142857143,123.136862745098,202.175,3.961,7.78590333333333
"NEFH",106.926428571429,22.1245098039216,126.8,5.8679,6.64603666666667
"NEFL",84.8154761904762,27.5565359477124,109.1,4.2898,8.89504666666667
"NEFM",176.631428571429,97.2509803921569,110.2,4.7562,6.67261333333333
"NEIL3",16.8385714285714,18.8823529411765,258.35,7.3421,8.19622333333333
"NEK11",44.0333333333333,58.0813725490196,246.466666666667,3.4544,6.60652666666667
"NEK2",11.0071428571429,13.4323529411765,2086.9,6.6145,8.33882
"NEK3",117.170714285714,114.483333333333,337.833333333333,5.7251,9.21655333333333
"NEK4",105.492857142857,113.454901960784,917.4,9.0278,9.15930666666667
"NEK7",641.115,727.028431372549,318.6,7.0923,10.1307733333333
"NELL1",12.0507142857143,15.8352941176471,119.6,2.9373,6.16340333333333
"NELL2",79.79,51.8098039215686,140.6,3.6971,6.14530666666667
"NENF",563.395238095238,732.099019607843,5061.7,11.3164,10.40668
"NEO1",199.128571428571,183.819607843137,348.9,7.9715,10.6398666666667
"NES",630.795,709.643137254902,164.7,4.5165,9.83130333333333
"NET1",1209.04785714286,917.273529411765,3134.73333333333,11.6745,8.71405333333333
"NETO2",53.0307142857143,26.3637254901961,314.5,8.7082,9.29918
"NEU1",261.045714285714,256.062745098039,2390.8,10.2805,11.0356333333333
"NEU2",8.12285714285714,6.88627450980392,104.3,3.2249,7.0042
"NEU3",28.6109523809524,25.6970588235294,398.2,4.1213,8.65632666666667
"NEUROD1",10.0071428571429,10.2558823529412,114,2.1035,8.02488333333333
"NEUROD2",27.9328571428571,33.4166666666667,110.3,5.1884,7.22830333333333
"NEUROD4",17.7064285714286,24.0382352941176,117,1.561,6.07550666666667
"NEUROD6",14.6657142857143,16.8705882352941,101.5,3.5271,5.26999
"NEUROG1",25.4071428571429,56.1509803921569,117.7,13.0292,6.85474
"NEUROG2",2.59428571428571,4.23333333333333,122.9,3.6411,6.03144666666667
"NEUROG3",100.398571428571,229.139215686274,93.4,12.4066,6.48213666666667
"NF1",20.6247619047619,28.2411764705882,1219.1,5.2853,10.6256
"NF2",80.3945663265306,115.447233893557,2382.2,7.3256,10.0422066666667
"NFATC2IP",167.186666666667,153.128594771242,1293.25,7.1571,9.39165666666667
"NFATC4",159.55880952381,163.911437908497,107.4,6.1236,7.0617
"NFE2",4.99857142857143,11.5254901960784,219.1,7.7964,6.55555666666667
"NFE2L1",1930.05785714286,2152.12189542484,1690.6,8.6042,11.6812666666667
"NFE2L2",884.625238095238,919.88431372549,1681.9,10.9378,11.5112333333333
"NFE2L3",14.8228571428571,21.4833333333333,373.1,6.6097,9.54606333333333
"NFIB",326.520586734694,560.596638655462,1055.4,7.9981,11.7413
"NFIC",634.731428571429,635.880882352941,428.066666666667,5.8954,10.9422666666667
"NFIL3",601.39,1589.94509803922,993.9,10.5225,10.4377
"NFIX",316.573571428571,548.370588235294,4339.2,10.7138,10.1577733333333
"NFKB1",286.957142857143,343.341176470588,727,10.1001,9.30628666666667
"NFKBIA",649.785,1018.5362745098,12438.1,13.0693,10.2896333333333
"NFKBIB",47.4590476190476,49.2872549019608,155.033333333333,8.3288,9.63408
"NFKBIE",78.9285714285714,99.2156862745098,340.1,11.6161,8.55230333333333
"NFKBIL1",55.77,48.0039215686274,140.7,5.6211,8.65386666666667
"NFRKB",78.5246428571429,77.9867647058824,282.3,5.9691,9.334
"NFS1",90.9964285714286,100.891176470588,697.8,11.4192,9.78965
"NFX1",120.237047619048,124.528823529412,983.15,8.0245,9.90875
"NFYA",62.3920238095238,52.5795751633987,537.5,6.1057,10.2837333333333
"NFYB",177.657976190476,190.55931372549,149.7,8.5559,7.53955333333333
"NGB",9.705,10.9411764705882,101.9,3.757,7.43611
"NGDN",523.377857142857,527.137254901961,894.366666666667,10.6671,9.11063666666667
"NGF",52.4085714285714,44.1588235294118,123.9,4.7562,7.51588666666667
"NGFR",22.7428571428571,28.4137254901961,118.5,6.129,10.3347366666667
"NGLY1",246.717142857143,218.660784313725,1703.6,10.849,9.84177333333333
"NGRN",736.792857142857,739.460130718954,1250,9.1238,10.18354
"NHLH1",9.43571428571429,10.6254901960784,121.4,3.5271,6.75538333333333
"NHLH2",8.99571428571429,10.1882352941176,106.05,4.1633,4.26617333333333
"NHLRC2",56.5132142857143,78.5593137254902,179,5.8743,9.9552
"NHP2",1137.90857142857,858.033333333333,5002.675,12.5593,9.88296666666667
"NHP2L1",444.907142857143,476.827450980392,3928.06666666667,13.2603,10.1118366666667
"NID1",490.272857142857,360.007189542484,236.4,7.0569,10.5361366666667
"NID2",310.508571428571,221.413725490196,147.2,9.7243,8.97632666666667
"NIN",75.63,72.8511437908497,369.24,6.6097,9.35308333333333
"NINJ1",429.775714285714,330.043137254902,323.6,12.0471,11.0831333333333
"NINJ2",46.9,50.9647058823529,988.3,4.6331,7.56336333333333
"NIP7",114.739285714286,112.16568627451,4043.3,11.2568,10.46739
"NIPBL",155.451666666667,186.166633986928,1078.7,9.1485,9.59373
"NIPSNAP1",169.745,150.936274509804,3497.4,9.4368,10.2250666666667
"NISCH",624.265238095238,627.032026143791,515.9,7.6763,9.62843333333333
"NIT1",202.27,189.011764705882,105.8,8.9627,8.70192
"NIT2",406.132142857143,339.570588235294,279.4,11.658,10.5963
"NKAIN1",21.6014285714286,18.3882352941176,108.7,4.5319,9.97097
"NKG7",34.6028571428571,61.2098039215686,123.2,4.2161,7.45887
"NKIRAS2",159.267857142857,106.070588235294,184.633333333333,6.7543,10.9737666666667
"NKRF",103.221428571429,115.792156862745,433.4,9.2544,8.29648333333333
"NKTR",139.418988095238,155.254248366013,474.1,9.2736,8.6924
"NKX2-1",7.98785714285714,11.6843137254902,706.9,3.1484,6.18807333333333
"NKX2-2",5.90857142857143,5.05098039215686,113.9,2.8053,8.69574333333333
"NKX2-5",32.0514285714286,31.0862745098039,806.7,7.3037,8.86723333333333
"NKX2-8",73.3942857142857,110.001960784314,126.6,10.4103,7.07063
"NKX6-1",6.19142857142857,7.25098039215686,107.1,4.0035,8.18507333333333
"NLE1",77.6007142857143,96.0196078431373,133.15,9.8766,8.49915333333333
"NLGN1",15.3671428571429,27.2235294117647,115.3,3.2249,10.8692333333333
"NLGN3",15.8878571428571,21.0529411764706,236.1,3.1009,10.8572333333333
"NLGN4X",87.1878571428571,51.6960784313725,105.7,2.8053,9.91134
"NLK",74.5333333333333,61.8235294117647,271.4,8.7531,10.7494333333333
"NLRX1",319.336428571429,329.363725490196,579.5,10.7233,7.84231333333333
"NMB",147.374285714286,261.854901960784,949.3,13.9005,8.53103
"NMBR",10.0957142857143,14.4019607843137,103.2,2.6088,5.46185666666667
"NMD3",466.414761904762,415.450326797386,548.6,10.2058,10.0639
"NME1",1118.48,815.662745098039,3536.9,14.0396,11.6225666666667
"NME3",637.997142857143,673.4,485.9,11.6824,8.05439333333333
"NME4",365.904285714286,324.445098039216,22846.5,10.3143,10.9176666666667
"NME5",82.7342857142857,106.511764705882,853.6,3.1484,6.39496333333333
"NME6",75.3271428571429,73.4117647058823,191.75,8.8575,8.40700333333333
"NME7",675.350714285714,586.702941176471,369.1,9.5333,7.85325333333333
"NMI",210.261428571429,243.16862745098,501.3,9.9608,7.55376666666667
"NMNAT2",22.0875,26.3897058823529,107.633333333333,6.7543,8.00738333333333
"NMT1",338.332142857143,386.629411764706,387.8,11.1865,10.5757333333333
"NMT2",78.21,91.3887254901961,279.5,6.8783,9.23109666666667
"NMU",6.17857142857143,6.93921568627451,263.1,12.3056,5.11607666666667
"NMUR1",10.4628571428571,13.4882352941176,100.4,3.587,7.35435666666667
"NNAT",86.9528571428571,41.1882352941176,121.3,4.2347,8.50111333333333
"NNT",76.9671428571429,67.2436274509804,244.925,6.7596,10.7045333333333
"NOC3L",273.551428571429,261.36862745098,736.7,8.8587,8.79843333333333
"NOC4L",79.98,61.3921568627451,188.75,9.379,8.59395
"NOD1",95.08,117.477450980392,130.3,6.0752,7.08824333333333
"NOD2",18.9371428571429,18.0960784313726,393.2,6.0607,6.37965666666667
"NOL10",88.9142857142857,67.4656862745098,111.3,5.8575,9.80807666666667
"NOL11",409.941428571429,343.027450980392,4202.6,9.8905,9.76659
"NOL12",54.15,54.7882352941176,165.7,8.4974,8.96699666666667
"NOL3",259.012857142857,297.228921568627,1045.1,11.0632,8.59229666666667
"NOL4",6.06285714285714,8.56274509803922,106.45,2.9373,7.05215
"NOL6",55.5571428571429,52.4470588235294,1148.75,8.2856,9.04708333333333
"NOL7",527.274761904762,841.756535947712,13195.6,13.5193,9.88844333333333
"NOL9",215.50880952381,213.155555555556,334.4,9.8141,9.77759
"NOLC1",267.458095238095,250.973202614379,1534.5,11.4081,10.2640466666667
"NONO",1398.265,1105.19803921569,4277.95,10.71,12.2317
"NOP10",1856.80285714286,1660.84117647059,9371.05,13.7925,11.6746666666667
"NOP14",102.548571428571,95.5588235294118,741,5.7579,9.38915333333333
"NOS1",23.1516666666667,26.9104575163399,107.6,5.0107,6.54599333333333
"NOS1AP",19.2271428571429,15.7411764705882,114.6,6.0552,8.36301666666667
"NOS2",16.8642857142857,19.7254901960784,118.1,2.9891,6.86221666666667
"NOS3",34.3592857142857,38.3549019607843,135.7,5.9082,6.92770666666667
"NOSIP",342.087857142857,248.852941176471,610.9,8.8334,9.35488666666667
"NOTCH1",81.7935714285714,79.9372549019608,158.2,5.6737,9.22494666666667
"NOTCH2",620.651071428571,623.589215686275,544.85,12.7609,10.04409
"NOTCH2NL",1013.92785714286,907.894117647059,249.05,6.8882,10.6359333333333
"NOTCH3",129.039285714286,150.138235294118,6686.7,4.3242,8.73124
"NOTCH4",100.615714285714,108.45,146.4,3.5587,7.48659333333333
"NOV",70.1035714285714,184.98431372549,114,9.7871,10.2663666666667
"NOVA1",66.5069047619048,69.083660130719,113.3,5.1227,10.2664333333333
"NOVA2",17.6575,18.9759803921569,215.8,5.3198,8.37132666666667
"NOX1",11.6679761904762,13.6464052287582,104.666666666667,3.4544,5.07561666666667
"NOX3",3.12714285714286,3.16470588235294,97.2,2.9373,5.69869666666667
"NOX4",137.602142857143,118.476470588235,119.4,2.9373,7.33017666666667
"NPAS1",9.94428571428571,8.99705882352941,136.8,4.6331,7.07269333333333
"NPAS2",57.97,46.9654901960784,913.2,6.2193,9.23575
"NPAS3",797.204047619048,1084.8394335512,116.133333333333,14.1032,8.50724
"NPAT",78.7930952380952,75.5937908496732,1467.1,5.7368,9.64210333333333
"NPBWR2",5.31285714285714,5.15686274509804,116,4.6143,6.4213
"NPC1",74.9864285714286,96.7808823529412,1055.2,8.9979,10.3536433333333
"NPC1L1",14.9980952380952,13.9911764705882,99.5,5.1416,6.49013333333333
"NPC2",2805.35142857143,3080.15490196078,11135.8,12.7397,10.6072666666667
"NPDC1",759.55,1153.69607843137,749.1,11.9387,8.77789
"NPEPL1",154.54880952381,211.918300653595,3613.8,8.7507,7.87736
"NPEPPS",335.374285714286,421.708660130719,3528.2,13.1477,11.1673666666667
"NPFF",74.5971428571429,63.0460784313725,124.1,7.3686,6.70380333333333
"NPFFR1",25.9314285714286,31.0274509803922,105.7,4.2898,7.39329333333333
"NPHS1",8.30214285714286,9.77941176470588,117.8,3.8263,6.27885333333333
"NPHS2",91.6214285714286,63.0176470588235,102.8,5.0968,5.76824333333333
"NPL",39.3382142857143,31.4200980392157,305.6,6.1943,7.55342
"NPLOC4",244.552142857143,225.305882352941,3308.7,9.7739,11.7143666666667
"NPM1",3880.54309523809,3813.56111111111,204.9,16.1106,5.87341
"NPM3",424.178571428571,217.690196078431,1221.1,11.9289,7.59466333333333
"NPPA",50.08,53.4352941176471,110.9,3.1484,6.12469
"NPPB",15.7085714285714,17.043137254902,107.1,5.7002,6.99017333333333
"NPPC",5.63857142857143,5.52941176470588,114.3,3.757,8.95459
"NPR1",72.6914285714286,169.597058823529,111.4,4.2347,7.06881666666667
"NPR2",197.085,167.150980392157,193.8,5.1884,8.00073666666667
"NPR3",61.6533333333333,57.1934640522876,179.4,3.961,5.75943
"NPTX1",31.1242857142857,18.8696078431373,210.75,4.0222,8.14098
"NPTX2",180.775714285714,34.478431372549,275.4,3.1009,7.02348666666667
"NPTXR",46.3685714285714,40.4941176470588,158.7,4.9022,9.12372333333333
"NPVF",5.67714285714286,6.54705882352941,116,3.2249,4.77150666666667
"NPY",27.3742857142857,31.8647058823529,109.4,3.6197,7.95650666666667
"NPY1R",218.72,179.46862745098,118.2,3.0299,4.38638
"NPY2R",10.1261904761905,11.3771241830065,109.2,2.5009,6.14486666666667
"NPY5R",30.9107142857143,40.0274509803922,110.75,2.8053,4.38913333333333
"NPY6R",20.1307142857143,23.3274509803922,114,3.8075,5.38979
"NQO1",141.415714285714,90.521568627451,11608.7,7.4918,11.6307
"NQO2",114.213571428571,165.028431372549,1629.8,9.4882,10.36164
"NR0B1",14.57,12.1441176470588,116.4,2.9373,7.67006
"NR0B2",15.9957142857143,16.9274509803922,105.2,3.9433,6.53949
"NR1D2",288.320714285714,230.838235294118,812,7.8126,9.86649
"NR1H2",146.905,178.51862745098,234.3,9.1439,9.2718
"NR1H4",9.66047619047619,9.26732026143791,97.7,3.4886,5.08026333333333
"NR2C1",109.564880952381,114.878104575163,957.275,7.5611,9.01818
"NR2C2",179.167857142857,142.875490196078,193.9,8.6851,10.3717
"NR2E1",4.85285714285714,6.52941176470588,117.6,3.3886,7.36486666666667
"NR2E3",11.7957142857143,10.1980392156863,100.7,4.6331,6.77734666666667
"NR2F2",848.676666666667,1622.40261437908,2105.25,11.6673,9.06913333333333
"NR2F6",69.5361904761905,74.6503267973856,1004.4,9.4434,10.0187366666667
"NR3C2",75.29,108.094117647059,129.35,3.5271,6.74188
"NR4A1",77.882380952381,218.369607843137,1900.4,10.0626,8.98038333333333
"NR4A2",33.0304761904762,94.4614379084967,147.15,4.3944,9.64306666666667
"NR4A3",70.2878571428571,249.032679738562,211.68,2.5009,7.14129666666667
"NR5A1",12.7914285714286,11.9705882352941,100.1,3.8075,6.87856
"NR5A2",30.2597619047619,37.3125816993464,163.866666666667,4.064,5.72366666666667
"NRAS",164.782142857143,123.080392156863,208.5,9.252,11.8644333333333
"NRBF2",101.029285714286,87.4686274509804,125,6.8065,8.87119666666667
"NRBP1",318.51,253.637254901961,774.3,9.1479,11.1343333333333
"NRCAM",44.7035714285714,25.5960784313726,115,5.3834,10.6222
"NRF1",50.5454285714286,46.9139215686275,146.2,5.3669,8.35177
"NRG1",15.4804761904762,16.1457516339869,112.44,3.3128,6.85616333333333
"NRG2",14.1423809523809,15.2326797385621,112.6,3.4544,8.27346666666667
"NRGN",59.6114285714286,90.6627450980392,146.9,8.2499,8.87712666666667
"NRIP1",707.615,519.46862745098,217.6,8.184,9.76642
"NRIP3",52.2321428571429,54.3980392156863,205.6,3.5587,6.97889666666667
"NRL",9.53,11.7127450980392,113.3,4.3412,7.71931
"NRN1",114.657857142857,202.573529411765,100.8,8.791,11.7226333333333
"NRP1",211.9125,248.112908496732,561.35,7.6951,6.98357666666667
"NRP2",179.671396103896,97.515632798574,120.133333333333,5.4758,10.0812566666667
"NRSN2",83.7371428571429,89.7382352941176,4402.2,6.2004,10.4076666666667
"NRTN",5.05142857142857,2.55882352941176,212.4,4.6331,8.11092666666667
"NRXN2",161.814285714286,101.183333333333,436.2,3.8998,8.44497666666667
"NSD1",56.0757142857143,72.7725490196078,253.1,5.6211,8.75672333333333
"NSDHL",78.5457142857143,61.8852941176471,8629.7,7.0512,10.22049
"NSL1",118.993214285714,116.265196078431,1571.9,7.263,10.9895333333333
"NSMAF",178.211142857143,210.217647058824,828,10.0355,9.9287
"NSUN3",47.9114285714286,52.7366013071895,134.1,7.8663,9.33888666666667
"NSUN5",427.027857142857,401.241176470588,519.333333333333,11.4785,9.41943666666667
"NSUN6",42.637619047619,39.183660130719,154.4,6.0752,7.54175333333333
"NSUN7",25.1985714285714,21.2352941176471,180.45,5.3336,6.70283333333333
"NT5C",98.9135714285714,114.889215686275,188.2,10.4755,8.64280666666667
"NT5C2",239.384285714286,217.96862745098,3295.4,8.4427,10.13944
"NT5DC3",110.095714285714,133.629411764706,219.15,4.1633,8.29050333333333
"NT5E",242.578333333333,312.061764705882,3675.2,8.165,10.0187633333333
"NT5M",49.0842857142857,36.5078431372549,164.1,5.1534,8.71315
"NTAN1",279.045,349.612745098039,1517.5,9.8567,9.79441
"NTF3",42.2378571428571,43.0107843137255,107.7,4.3944,5.53792
"NTHL1",85.7371428571429,88.9411764705882,423.9,9.9113,8.29419333333333
"NTN1",64.1942857142857,92.606862745098,126.9,7.7176,9.96991666666667
"NTN3",14.49,21.1411764705882,111,4.9694,7.76709
"NTNG1",30.5428571428571,24.6137254901961,107,5.1343,6.39915666666667
"NTRK1",6.29642857142857,5.42450980392157,111.8,3.6411,7.56846333333333
"NTRK2",28.1129761904762,45.6883986928105,117.033333333333,3.0299,8.21590666666667
"NTRK3",78.4694444444444,74.0572595704949,110.55,3.8263,9.35907666666667
"NTS",14.6271428571429,21.8058823529412,110.35,3.3886,4.53795666666667
"NTSR1",9.09571428571429,7.04901960784314,1339.4,4.5426,7.08349333333333
"NTSR2",5.29428571428571,5.15686274509804,117.8,3.3886,6.72273
"NUAK1",461.16,620.380392156863,265.25,11.4537,8.5973
"NUBP1",148.982857142857,160.335294117647,1300.6,8.8027,9.21012333333333
"NUBP2",134.602857142857,114.043137254902,1195.5,9.0166,8.95229666666667
"NUBPL",89.4328571428571,75.3196078431372,1872.3,3.877,7.85936333333333
"NUCB1",243.741428571429,273.423529411765,13022.9,7.5037,10.9904
"NUCB2",414.680714285714,394.529411764706,5838.6,9.746,9.43688333333333
"NUCKS1",635.702071428571,653.13068627451,4627.35,13.7694,8.08143666666667
"NUDC",478.883333333333,495.830718954248,7955,11.1038,9.47874
"NUDT11",219.751428571429,117.995098039216,2104.2,2.1035,8.01470666666667
"NUDT13",46.59,35.2343137254902,137.1,5.2853,5.36866666666667
"NUDT15",83.6728571428571,76.3411764705882,2162.7,8.9829,7.58943666666667
"NUDT18",45.0828571428571,53.7960784313725,329.8,7.2239,8.17924333333333
"NUDT21",332.045476190476,318.716339869281,1909.2,9.0702,11.8486333333333
"NUDT3",229.159214285714,231.351862745098,939.7,7.7019,10.9979
"NUDT4",50.7047619047619,75.4758169934641,107.2,4.7355,12.2819666666667
"NUDT6",55.3457142857143,54.5843137254902,706.85,8.5588,8.08845666666667
"NUDT7",54.7592857142857,56.1058823529412,184.1,4.2161,7.51569
"NUDT9",479.555714285714,466.670588235294,406.066666666667,10.3239,8.26715333333333
"NUFIP1",67.0354761904762,59.5941176470588,262.05,6.7712,9.87750666666667
"NUP107",369.031428571429,377.33137254902,2171.6,11.87,8.99894666666667
"NUP133",391.904285714286,352.028431372549,5216.4,9.3306,8.9177
"NUP153",299.530952380952,570.433333333333,4377.6,9.9751,10.8325666666667
"NUP155",71.8314285714286,68.0764705882353,2662,10.9669,10.9336666666667
"NUP160",83.3192857142857,52.3777777777778,4312.3,5.7368,9.21821333333333
"NUP188",47.3047619047619,43.8137254901961,2434.4,8.135,10.297
"NUP205",249.594285714286,280.487254901961,5661.7,12.0247,10.2725533333333
"NUP210",18.8654285714286,18.828431372549,157.7,8.1576,9.62652
"NUP214",114.405476190476,146.654248366013,134.8,9.5436,10.1700433333333
"NUP37",154.07,139.854901960784,5036.4,11.6737,8.83818333333333
"NUP43",289.622142857143,234.81862745098,921.8,5.6211,10.8186333333333
